Desulfotomaculum gibsoniae,Desulfallas gibsoniae
Desulfotomaculum halophilum,Desulfohalotomaculum halophilum
Desulfotomaculum intricatum,Desulfofarcimen intricatum
Desulfotomaculum kuznetsovii,Desulfofundulus kuznetsovii
Desulfotomaculum luciae,Desulfofundulus luciae
Desulfotomaculum orientis,Desulfosporosinus orientis
Desulfotomaculum peckii,Desulfohalotomaculum peckii
Desulfotomaculum sapomandens,Desulfallas sapomandens
Desulfotomaculum solfataricum,Desulfofundulus solfataricus
Desulfotomaculum thermoacetoxidans,Desulfofundulus thermoacetoxidans
Desulfotomaculum thermobenzoicum,Desulfofundulus thermobenzoicus
Desulfotomaculum thermobenzoicum,Desulfofundulus thermobenzoicus
Desulfotomaculum thermobenzoicum,Desulfofundulus thermobenzoicus
Desulfotomaculum thermocisternum,Desulfofundulus thermocisternus
Desulfotomaculum thermosapovorans,Desulfallas thermosapovorans
Desulfotomaculum thermosubterraneum,Desulfofundulus thermosubterraneus
Desulfotomaculum tongense,Desulfohalotomaculum tongense
Desulfovibrio acrylicus,Halodesulfovibrio aestuarii
Desulfovibrio aespoeensis,Pseudodesulfovibrio aespoeensis
Desulfovibrio africanus,Desulfocurvibacter africanus
Desulfovibrio africanus,Desulfocurvibacter africanus
Desulfovibrio africanus,Desulfocurvibacter africanus
Desulfovibrio alcoholovorans,Desulfovibrio alcoholivorans
Desulfovibrio alkalitolerans,Desulfohalovibrio alkalitolerans
Desulfovibrio baarsii,Desulfarculus baarsii
Desulfovibrio baculatus,Desulfomicrobium baculatum
Desulfovibrio desulfuricans,Halodesulfovibrio aestuarii
Desulfovibrio desulfuricans,Desulfovibrio desulfuricans
Desulfovibrio fructosovorans,Desulfovibrio fructosivorans
Desulfovibrio indonensis,Desulfovibrio indonesiensis
Desulfovibrio legallis,Desulfovibrio legallii
Desulfovibrio longreachii,Desulfovibrio longreachensis
Desulfovibrio marinisediminis,Halodesulfovibrio marinisediminis
Desulfovibrio oceani,Halodesulfovibrio oceani
Desulfovibrio oceani,Halodesulfovibrio oceani
Desulfovibrio oceani,Halodesulfovibrio oceani
Desulfovibrio piezophilus,Pseudodesulfovibrio piezophilus
Desulfovibrio portus,Pseudodesulfovibrio portus
Desulfovibrio profundus,Pseudodesulfovibrio profundus
Desulfovibrio sapovorans,Desulfobotulus sapovorans
Desulfovibrio thermophilus,Thermodesulfobacterium thermophilum
Desulfovibrio vulgaris,Desulfovibrio oxamicus
Desulfovibrio vulgaris,Desulfovibrio vulgaris
Desulfurococcus fermentans,Desulfurococcus amylolyticus
Desulfurococcus kamchatkensis,Desulfurococcus amylolyticus
Desulfurococcus mobilis,Desulfurococcus mucosus
Desulfurolobus ambivalens,Acidianus ambivalens
Desulfurolobus unavailable,Acidianus unavailable
Devosia nitraria,Devosia nitrariae
Dickeya dadantii,Dickeya dadantii
Dickeya dieffenbachiae,Dickeya dadantii
Dictyoglomus turgidus,Dictyoglomus turgidum
Dietzia cinnamea,Dietzia maris
Dietzia kunjamensis,Dietzia kunjamensis
Dietzia natronolimnaios,Dietzia natronolimnaea
Dietzia schimae,Dietzia kunjamensis
Diplosphaera unavailable,Geminisphaera unavailable
Donghaeana dokdonensis,Nonlabens dokdonensis
Donghaeana unavailable,Nonlabens unavailable
Donghicola xiamenensis,Pseudodonghicola xiamenensis
Dubinin siderocapsulatus,Pseudomonas putida
Duganella violaceinigra,Pseudoduganella violaceinigra
Dyella yeojuensis,Luteibacter yeojuensis
Ectothiorhodosinus mongolicum,Ectothiorhodosinus mongolicus
Ectothiorhodospira abdelmalekii,Halorhodospira abdelmalekii
Ectothiorhodospira halochloris,Halorhodospira halochloris
Ectothiorhodospira halophila,Halorhodospira halophila
Ectothiorhodospira marismortui,Ectothiorhodospira mobilis
Ectothiorhodospira vacuolata,Ectothiorhodospira shaposhnikovii
Edwardsiella anguillimortifera,Edwardsiella tarda
Effluviibacter roseus,Pontibacter roseus
Effluviibacter unavailable,Pontibacter unavailable
Eggerthella hongkongensis,Paraeggerthella hongkongensis
Ehrlichia equi,Anaplasma phagocytophilum
Ehrlichia muris,Ehrlichia muris
Ehrlichia phagocytophila,Anaplasma phagocytophilum
Ehrlichia risticii,Neorickettsia risticii
Ehrlichia sennetsu,Neorickettsia sennetsu
Elizabethkingia endophytica,Elizabethkingia anophelis
Elytrosporangium brasiliense,Streptomyces brasiliensis
Elytrosporangium brasiliensis,Streptomyces brasiliensis
Elytrosporangium carpinense,Streptomyces carpinensis
Elytrosporangium spirale,Streptomyces spiralis
Elytrosporangium unavailable,Kitasatospora unavailable
Empedobacter falsenii,Wautersiella falsenii
Ensifer morelense,Ensifer morelensis
Ensifer xinjiangensis,Ensifer fredii
Enterobacter aerogenes,Klebsiella aerogenes
Enterobacter agglomerans,Pantoea agglomerans
Enterobacter amnigenus,Lelliottia amnigena
Enterobacter arachidis,Kosakonia arachidis
Enterobacter cloacae,Enterobacter cloacae
Enterobacter cowanii,Kosakonia cowanii
Enterobacter dissolvens,Enterobacter cloacae
Enterobacter gergoviae,Pluralibacter gergoviae
Enterobacter helveticus,Franconibacter helveticus
Enterobacter hormaechei,Enterobacter hormaechei
Enterobacter intermedium,Kluyvera intermedia
Enterobacter intermedius,Kluyvera intermedia
Enterobacter massiliensis,Metakosakonia massiliensis
Enterobacter muelleri,Enterobacter asburiae
Enterobacter nimipressuralis,Lelliottia nimipressuralis
Enterobacter oryzae,Kosakonia oryzae
Enterobacter oryzendophyticus,Kosakonia oryzendophytica
Enterobacter oryziphilus,Kosakonia oryziphila
Enterobacter pulveris,Franconibacter pulveris
Enterobacter pyrinus,Pluralibacter pyrinus
Enterobacter radicincitans,Kosakonia radicincitans
Enterobacter sacchari,Kosakonia sacchari
Enterobacter taylorae,Enterobacter cancerogenus
Enterobacter turicensis,Siccibacter turicensis
Enterobacter xiangfangensis,Enterobacter hormaechei
Enterococcus flavescens,Enterococcus casseliflavus
Enterococcus porcinus,Enterococcus villorum
Enterococcus saccharolyticus,Enterococcus saccharolyticus
Enterococcus saccharominimus,Enterococcus italicus
Enterococcus seriolicida,Lactococcus garvieae
Enterococcus solitarius,Tetragenococcus solitarius
Enterorhabdus caecimuris,Adlercreutzia caecimuris
Enterorhabdus mucosicola,Adlercreutzia mucosicola
Enterorhabdus muris,Adlercreutzia muris
Enterorhabdus unavailable,Adlercreutzia unavailable
Entomoplasma lucivorax,Williamsoniiplasma lucivorax
Entomoplasma luminosum,Williamsoniiplasma luminosum
Entomoplasma melaleucae,Mesoplasma melaleucae
Entomoplasma somnilux,Williamsoniiplasma somnilux
Eperythrozoon coccoides,Mycoplasma coccoides
Eperythrozoon ovis,Mycoplasma ovis
Eperythrozoon suis,Mycoplasma suis
Eperythrozoon wenyonii,Mycoplasma wenyonii
Eperythrozoon unavailable,Mycoplasma unavailable
Epilithonimonas ginsengisoli,Chryseobacterium ginsengiterrae
Epilithonimonas lactis,Chryseobacterium halperniae
Epilithonimonas psychrotolerans,Chryseobacterium psychrotolerans
Epilithonimonas tenax,Chryseobacterium tenax
Epilithonimonas xixisoli,Chryseobacterium xixisoli
Epilithonimonas unavailable,Chryseobacterium unavailable
Erwinia alni,Brenneria alni
Erwinia ananas,Pantoea ananatis
Erwinia ananatis,Pantoea ananatis
Erwinia cacticida,Pectobacterium cacticida
Erwinia cancerogena,Enterobacter cancerogenus
Erwinia carnegieana,Pectobacterium carnegieana
Erwinia carotovora,Pectobacterium atrosepticum
Erwinia carotovora,Pectobacterium betavasculorum
Erwinia carotovora,Pectobacterium carotovorum
Erwinia carotovora,Pectobacterium carotovorum
Erwinia carotovora,Pectobacterium wasabiae
Erwinia carotovora,Pectobacterium carotovorum
Erwinia chrysanthemi,Dickeya chrysanthemi
Erwinia cypripedii,Pantoea cypripedii
Erwinia dissolvens,Enterobacter cloacae
Erwinia herbicola,Pantoea agglomerans
Erwinia milletiae,Pantoea agglomerans
Erwinia nigrifluens,Brenneria nigrifluens
Erwinia nimipressuralis,Lelliottia nimipressuralis
Erwinia paradisiaca,Dickeya paradisiaca
Erwinia quercina,Lonsdalea quercina
Erwinia rubrifaciens,Brenneria rubrifaciens
Erwinia salicis,Brenneria salicis
Erwinia stewartii,Pantoea stewartii
Erwinia uredovora,Pantoea ananatis
Erythrobacter luteolus,Altererythrobacter luteolus
Erythromonas ursincola,Blastomonas ursincola
Erythromonas unavailable,Sphingomonas unavailable
Escherichia adecarboxylata,Leclercia adecarboxylata
Escherichia blattae,Shimwellia blattae
Escherichia vulneris,Pseudescherichia vulneris
Eubacterium acidaminophilum,Peptoclostridium acidaminophilum
Eubacterium aerofaciens,Collinsella aerofaciens
Eubacterium alactolyticum,Pseudoramibacter alactolyticus
Eubacterium angustum,Andreesenia angusta
Eubacterium biforme,Holdemanella biformis
Eubacterium budayi,Clostridium budayi
Eubacterium combesii,Clostridium combesii
Eubacterium contortum,Faecalicatena contorta
Eubacterium cylindroides,Faecalitalea cylindroides
Eubacterium desmolans,Agathobaculum desmolans
Eubacterium exiguum,Slackia exigua
Eubacterium fissicatena,Faecalicatena fissicatena
Eubacterium formicigenerans,Dorea formicigenerans
Eubacterium fossor,Atopobium fossor
Eubacterium hadrum,Anaerostipes hadrus
Eubacterium hallii,Anaerobutyricum hallii
Eubacterium lentum,Eggerthella lenta
Eubacterium moniliforme,Clostridium moniliforme
Eubacterium nitritogenes,Clostridium nitritogenes
Eubacterium oxidoreducans,Eubacterium oxidoreducens
Eubacterium plautii,Flavonifractor plautii
Eubacterium rectale,Agathobacter rectalis
Eubacterium saburreum,Lachnoanaerobaculum saburreum
Eubacterium suis,Actinobaculum suis
Eubacterium tarantellae,Clostridium tarantellae
Eubacterium tarantellus,Clostridium tarantellae
Eubacterium tardum,Eubacterium minutum
Eubacterium timidum,Mogibacterium timidum
Eubacterium yurii,Eubacterium yurii
Excellospora viridilutea,Actinomadura viridilutea
Excellospora unavailable,Actinomadura unavailable
Faenia rectivirgula,Saccharopolyspora rectivirgula
Faenia unavailable,Saccharopolyspora unavailable
Falcivibrio grandis,Mobiluncus mulieris
Falcivibrio vaginalis,Mobiluncus holmesii
Falcivibrio unavailable,Mobiluncus unavailable
Ferroplasma cupricumulans,Acidiplasma cupricumulans
Fervidobacterium pennavorans,Fervidobacterium pennivorans
Fibrobacter succinogenes,Fibrobacter succinogenes
Filimonas aurantiibacter,Arvibacter aurantiibacter
Flavimonas oryzihabitans,Pseudomonas oryzihabitans
Flavimonas unavailable,Pseudomonas unavailable
Flavirhabdus iliipiscaria,Lacinutrix iliipiscaria
Flavirhabdus unavailable,Lacinutrix unavailable
Flavobacterium balustinum,Chryseobacterium balustinum
Flavobacterium breve,Empedobacter brevis
Flavobacterium capsulatum,Novosphingobium capsulatum
Flavobacterium devorans,Sphingomonas paucimobilis
Flavobacterium esteraromaticum,Microbacterium esteraromaticum
Flavobacterium ferrugineum,Terrimonas ferruginea
Flavobacterium gleum,Chryseobacterium gleum
Flavobacterium gondwanense,Psychroflexus gondwanensis
Flavobacterium halmephilium,Halomonas halmophila
Flavobacterium halmophilum,Halomonas halmophila
Flavobacterium heparinum,Pedobacter heparinus
Flavobacterium indologenes,Chryseobacterium indologenes
Flavobacterium indoltheticum,Chryseobacterium indoltheticum
Flavobacterium jejuensis,Flavobacterium jejuense
Flavobacterium kyungheensis,Flavobacterium kyungheense
Flavobacterium marinotypicum,Microbacterium maritypicum
Flavobacterium meningosepticum,Elizabethkingia meningoseptica
Flavobacterium multivorum,Sphingobacterium multivorum
Flavobacterium odoratum,Myroides odoratus
Flavobacterium okeanokoites,Planomicrobium okeanokoites
Flavobacterium qiangtangensis,Flavobacterium qiangtangense
Flavobacterium resinovorum,Novosphingobium resinovorum
Flavobacterium salegens,Salegentibacter salegens
Flavobacterium scophthalmum,Chryseobacterium scophthalmum
Flavobacterium spiritivorum,Sphingobacterium spiritivorum
Flavobacterium thalpophilum,Sphingobacterium thalpophilum
Flavobacterium uliginosum,Zobellia uliginosa
Flavobacterium yabuuchiae,Sphingobacterium spiritivorum
Flectobacillus glomeratus,Polaribacter glomeratus
Flectobacillus marinus,Cyclobacterium marinum
Flexibacter aggregans,Flexithrix dorotheae
Flexibacter aurantiacus,Flavobacterium johnsoniae
Flexibacter canadensis,Solitalea canadensis
Flexibacter columnaris,Flavobacterium columnare
Flexibacter elegans,Eisenibacter elegans
Flexibacter filiformis,Chitinophaga filiformis
Flexibacter japonensis,Chitinophaga japonensis
Flexibacter litoralis,Bernardetia litoralis
Flexibacter maritimus,Tenacibaculum maritimum
Flexibacter ovolyticus,Tenacibaculum ovolyticum
Flexibacter polymorphus,Garritya polymorpha
Flexibacter psychrophilus,Flavobacterium psychrophilum
Flexibacter roseolus,Hugenholtzia roseola
Flexibacter ruber,Thermoflexibacter ruber
Flexibacter sancti,Chitinophaga sancti
Flexibacter tractuosus,Marivirga tractuosa
Flintibacter butyricum,Flintibacter butyricus
Fluoribacter bozemanae,Legionella bozemanae
Fluoribacter dumoffii,Legionella dumoffii
Fluoribacter gormanii,Legionella gormanii
Fluoribacter unavailable,Legionella unavailable
Francisella guangzhouensis,Allofrancisella guangzhouensis
Francisella noatunensis,Francisella noatunensis
Francisella novicida,Francisella tularensis
Francisella philomiragia,Francisella noatunensis
Francisella philomiragia,Francisella philomiragia
Francisella piscicida,Francisella noatunensis
Francisella tularensis,Francisella tularensis
Friedmanniella aerolata,Microlunatus aerolatus
Friedmanniella antarctica,Microlunatus antarcticus
Friedmanniella capsulata,Microlunatus capsulatus
Friedmanniella flava,Microlunatus flavus
Friedmanniella lacustris,Microlunatus lacustris
Friedmanniella spumicola,Microlunatus spumicola
Friedmanniella unavailable,Microlunatus unavailable
Frigoribacterium mesophilum,Parafrigoribacterium mesophilum
Frondicola unavailable,Frondihabitans unavailable
Fundibacter jadensis,Alcanivorax jadensis
Fundibacter unavailable,Alcanivorax unavailable
Fusobacterium alocis,Filifactor alocis
Fusobacterium canium,Fusobacterium canifelinum
Fusobacterium necrophorum,Fusobacterium necrophorum
Fusobacterium nucleatum,Fusobacterium nucleatum
Fusobacterium nucleatum,Fusobacterium nucleatum
Fusobacterium plauti,Flavonifractor plautii
Fusobacterium plautii,Flavonifractor plautii
Fusobacterium polysaccharolyticum,Clostridium polysaccharolyticum
Fusobacterium prausnitzii,Faecalibacterium prausnitzii
Fusobacterium pseudonecrophorum,Fusobacterium varium
Fusobacterium sulci,Eubacterium sulci
Gaetbulicola byunsanensis,Marivita byunsanensis
Gaetbulicola unavailable,Marivita unavailable
Gaetbulimicrobium brevivitae,Aquimarina brevivitae
Gaetbulimicrobium unavailable,Aquimarina unavailable
Gemella bergeriae,Gemella bergeri
Gemmobacter changlensis,Cereibacter changlensis
Geobacillus caldoxylosilyticus,Parageobacillus caldoxylosilyticus
Geobacillus debilis,Caldibacillus debilis
Geobacillus gargensis,Geobacillus thermocatenulatus
Geobacillus pallidus,Aeribacillus pallidus
Geobacillus subterraneus,Geobacillus subterraneus
Geobacillus tepidamans,Anoxybacillus tepidamans
Geobacillus thermantarcticus,Parageobacillus thermantarcticus
Geobacillus thermodenitrificans,Geobacillus thermodenitrificans
Geobacillus thermoglucosidasius,Parageobacillus thermoglucosidasius
Geobacillus toebii,Parageobacillus toebii
Geobacter sulfurreducens,Geobacter sulfurreducens
Geodermatophilus brasiliensis,Klenkia brasiliensis
Geodermatophilus poikilotrophi,Geodermatophilus poikilotrophus
Geodermatophilus soli,Klenkia soli
Geodermatophilus taihuensis,Klenkia taihuensis
Geodermatophilus terrae,Klenkia terrae
Gibbsiella papilionis,Gibbsiella dentisursi
Glaciecola agarilytica,Paraglaciecola agarilytica
Glaciecola aquimarina,Paraglaciecola aquimarina
Glaciecola arctica,Paraglaciecola arctica
Glaciecola chathamensis,Paraglaciecola chathamensis
Glaciecola lipolytica,Aliiglaciecola lipolytica
Glaciecola mesophila,Paraglaciecola mesophila
Glaciecola polaris,Paraglaciecola polaris
Glaciecola psychrophila,Paraglaciecola psychrophila
Globicatella sanguis,Globicatella sanguinis
Gluconacetobacter europaeus,Komagataeibacter europaeus
Gluconacetobacter hansenii,Komagataeibacter hansenii
Gluconacetobacter intermedius,Komagataeibacter intermedius
Gluconacetobacter kakiaceti,Komagataeibacter kakiaceti
Gluconacetobacter kombuchae,Komagataeibacter kombuchae
Gluconacetobacter maltaceti,Komagataeibacter maltaceti
Gluconacetobacter medellinensis,Komagataeibacter medellinensis
Gluconacetobacter nataicola,Komagataeibacter nataicola
Gluconacetobacter oboediens,Komagataeibacter oboediens
Gluconacetobacter rhaeticus,Komagataeibacter rhaeticus
Gluconacetobacter saccharivorans,Komagataeibacter saccharivorans
Gluconacetobacter sucrofermentans,Komagataeibacter sucrofermentans
Gluconacetobacter swingsii,Komagataeibacter swingsii
Gluconacetobacter xylinus,Komagataeibacter sucrofermentans
Gluconacetobacter xylinus,Komagataeibacter xylinus
Gluconoacetobacter diazotrophicus,Gluconacetobacter diazotrophicus
Gluconoacetobacter europaeus,Komagataeibacter europaeus
Gluconoacetobacter hansenii,Komagataeibacter hansenii
Gluconoacetobacter liquefaciens,Gluconacetobacter liquefaciens
Gluconoacetobacter xylinus,Komagataeibacter xylinus
Gluconoacetobacter unavailable,Gluconacetobacter unavailable
Gluconobacter asaii,Gluconobacter cerinus
Gluconobacter nephelii,Gluconobacter japonicus
Gluconobacter oxydans,Gluconobacter oxydans
Gluconobacter oxydans,Gluconobacter oxydans
Gluconobacter oxydans,Gluconobacter oxydans
Gluconobacter oxydans,Gluconobacter sphaericus
Gluconobacter oxydans,Gluconobacter oxydans
Gluconobacter uchimurae,Gluconobacter oxydans
Goodfellowia unavailable,Goodfellowiella unavailable
Gordona bronchialis,Gordonia bronchialis
Gordona rubripertincta,Gordonia rubripertincta
Gordona rubropertinctus,Gordonia rubripertincta
Gordona terrae,Gordonia terrae
Gordona unavailable,Gordonia unavailable
Gordonia kroppenstedtii,Jongsikchunia kroppenstedtii
Gordonia nitida,Gordonia alkanivorans
Gordonia rubropertinctus,Gordonia rubripertincta
Grahamella peromysci,Bartonella peromysci
Grahamella talpae,Bartonella talpae
Grahamella unavailable,Bartonella unavailable
Haemobartonella canis,Mycoplasma haemocanis
Haemobartonella felis,Mycoplasma haemofelis
Haemophilus actinomycetemcomitans,Aggregatibacter actinomycetemcomitans
Haemophilus aphrophilus,Aggregatibacter aphrophilus
Haemophilus avium,Avibacterium avium
Haemophilus equigenitalis,Taylorella equigenitalis
Haemophilus paragallinarum,Avibacterium paragallinarum
Haemophilus paraphrophilus,Aggregatibacter aphrophilus
Haemophilus pleuropneumoniae,Actinobacillus pleuropneumoniae
Haemophilus segnis,Aggregatibacter segnis
Haemophilus vaginalis,Gardnerella vaginalis
Hahella antarctica,Allohahella antarctica
Halanaerobacter chitinovorans,Halanaerobacter chitinivorans
Halanaerobacter lacunaris,Halanaerobacter lacunarum
Halanaerobium acetoethylicum,Halanaerobium acetethylicum
Halanaerobium saccharolyticum,Halanaerobium saccharolyticum
Halanaerobium saccharolyticum,Halanaerobium saccharolyticum
Haliea mediterranea,Parahaliea mediterranea
Haliea rubra,Pseudohaliea rubra
Haloanaerobacter chitinovorans,Halanaerobacter chitinivorans
Haloanaerobacter lacunaris,Halanaerobacter lacunarum
Haloanaerobacter unavailable,Halanaerobacter unavailable
Haloanaerobater lacunaris,Halanaerobacter lacunarum
Haloanaerobium acetethylicum,Halanaerobium acetethylicum
Haloanaerobium acetoethylicum,Halanaerobium acetethylicum
Haloanaerobium congolense,Halanaerobium congolense
Haloanaerobium praevalens,Halanaerobium praevalens
Haloanaerobium saccharolyticum,Halanaerobium saccharolyticum
Haloanaerobium saccharolyticum,Halanaerobium saccharolyticum
Haloanaerobium saccharolyticum,Halanaerobium saccharolyticum
Haloanaerobium unavailable,Halanaerobium unavailable
Haloarcobacter bivalviorum,Halarcobacter bivalviorum
Haloarcobacter ebronensis,Halarcobacter ebronensis
Haloarcobacter unavailable,Halarcobacter unavailable
Haloarcula mukohataei,Halomicrobium mukohataei
Halobacterium cutirubrum,Halobacterium salinarum
Halobacterium denitrificans,Haloferax denitrificans
Halobacterium distributum,Halorubrum distributum
Halobacterium distributus,Halorubrum distributum
Halobacterium halobium,Halobacterium salinarum
Halobacterium lacusprofundi,Halorubrum lacusprofundi
Halobacterium mediterranei,Haloferax mediterranei
Halobacterium pharaonis,Natronomonas pharaonis
Halobacterium piscisalsi,Halobacterium salinarum
Halobacterium saccharovorum,Halorubrum saccharovorum
Halobacterium salinarium,Halobacterium salinarum
Halobacterium sodomense,Halorubrum sodomense
Halobacterium trapanicum,Halorubrum trapanicum
Halobacterium vallismortis,Haloarcula vallismortis
Halobacterium volcanii,Haloferax volcanii
Halobacteroides acetoethylicus,Halanaerobium acetethylicum
Halobacteroides lacunaris,Halanaerobacter lacunarum
Halocella cellulolytica,Halocella cellulosilytica
Halococcus turkmenicus,Haloterrigena turkmenica
Halodesulfovibrio oceani,Halodesulfovibrio oceani
Haloferax lucentensis,Haloferax lucentense
Haloincola saccharolytica,Halanaerobium saccharolyticum
Haloincola saccharolyticus,Halanaerobium saccharolyticum
Haloincola saccharolyticus,Halanaerobium saccharolyticum
Haloincola unavailable,Halanaerobium unavailable
Halomonas avicenniae,Kushneria avicenniae
Halomonas canadensis,Chromohalobacter canadensis
Halomonas halodurans,Cobetia marina
Halomonas indalinina,Kushneria indalinina
Halomonas israelensis,Chromohalobacter israelensis
Halomonas magadii,Halomonas magadiensis
Halomonas marina,Cobetia marina
Halomonas pantelleriense,Halomonas pantelleriensis
Halomonas salaria,Salinicola salarius
Halomonas sinaiensis,Halomonas caseinilytica
Halopiger djelfamassiliensis,Halopiger djelfimassiliensis
Halopiger goleamassiliensis,Halopiger goleimassiliensis
Halorubrobacterium coriense,Halorubrum coriense
Halorubrobacterium coriensis,Halorubrum coriense
Halorubrobacterium distributum,Halorubrum distributum
Halorubrobacterium lacusprofundi,Halorubrum lacusprofundi
Halorubrobacterium saccharovorum,Halorubrum saccharovorum
Halorubrobacterium sodomense,Halorubrum sodomense
Halorubrobacterium unavailable,Halorubrum unavailable
Halorubrum chaoviator,Halorubrum ezzemoulense
Halosarcina limi,Halogeometricum limi
Halosarcina pallida,Halogeometricum pallidum
Halosarcina unavailable,Halogeometricum unavailable
Halothiobacillus halophilus,Guyparkeria halophila
Halothiobacillus hydrothermalis,Guyparkeria hydrothermalis
Halovibrio unavailable,Halomonas unavailable
Helicobacter japonicum,Helicobacter japonicus
Helicobacter nemestrinae,Helicobacter pylori
Herbaspirillum aurantiacum,Noviherbaspirillum aurantiacum
Herbaspirillum canariense,Noviherbaspirillum canariense
Herbaspirillum huttiense,Herbaspirillum huttiense
Herbaspirillum huttiense,Herbaspirillum huttiense
Herbaspirillum massiliense,Noviherbaspirillum massiliense
Herbaspirillum psychrotolerans,Noviherbaspirillum psychrotolerans
Herbaspirillum putei,Herbaspirillum huttiense
Herbaspirillum soli,Noviherbaspirillum soli
Herbidospora osyris,Herbidospora cretacea
Herbivorax saccincola,Hungateiclostridium saccincola
Herbivorax unavailable,Hungateiclostridium unavailable
Herpetosiphon cohaerens,Lewinella cohaerens
Herpetosiphon llansteffanense,Herpetosiphon llansteffanensis
Herpetosiphon nigricans,Lewinella nigricans
Herpetosiphon persicus,Lewinella persica
Hoeflea suaedae,Pseudohoeflea suaedae
Hongia koreensis,Kribbella koreensis
Hongia unavailable,Kribbella unavailable
Hongiella halophila,Algoriphagus halophilus
Hongiella mannitolivorans,Algoriphagus mannitolivorans
Hongiella marincola,Algoriphagus marincola
Hongiella ornithinivorans,Algoriphagus ornithinivorans
Hongiella unavailable,Algoriphagus unavailable
Huaishuia halophila,Celeribacter halophilus
Huaishuia unavailable,Celeribacter unavailable
Humicoccus flavidus,Nakamurella flavida
Humicoccus unavailable,Nakamurella unavailable
Humihabitans oryzae,Intrasporangium oryzae
Humihabitans unavailable,Intrasporangium unavailable
Hydrogenobacter acidophilus,Hydrogenobaculum acidophilum
Hyphomicrobium facile,Hyphomicrobium facile
Hyphomicrobium facilis,Hyphomicrobium facile
Hyphomicrobium facilis,Hyphomicrobium facile
Hyphomicrobium facilis,Hyphomicrobium facile
Hyphomicrobium facilis,Hyphomicrobium facile
Hyphomicrobium indicum,Photobacterium indicum
Hyphomicrobium neptunium,Hyphomonas neptunium
Hyphomonas atlanticus,Hyphomonas atlantica
Hyunsoonleella udoensis,Hyunsoonleella udonensis
Idiomarina aestuarii,Pseudidiomarina aestuarii
Idiomarina aquimaris,Pseudidiomarina aquimaris
Idiomarina atlantica,Pseudidiomarina atlantica
Idiomarina donghaiensis,Pseudidiomarina donghaiensis
Idiomarina halophila,Pseudidiomarina halophila
Idiomarina homiensis,Pseudidiomarina homiensis
Idiomarina insulisalsae,Pseudidiomarina insulisalsae
Idiomarina marina,Pseudidiomarina marina
Idiomarina maris,Aliidiomarina maris
Idiomarina maritima,Pseudidiomarina maritima
Idiomarina planktonica,Pseudidiomarina planktonica
Idiomarina salinarum,Pseudidiomarina salinarum
Idiomarina sediminum,Pseudidiomarina sediminum
Idiomarina tainanensis,Pseudidiomarina tainanensis
Idiomarina taiwanensis,Pseudidiomarina taiwanensis
Idiomarina woesei,Pseudidiomarina woesei
Insolitispirillum peregrinum,Insolitispirillum peregrinum
Jahnia thaxteri,Jahnella thaxteri
Jahnia unavailable,Jahnella unavailable
Janibacter brevis,Janibacter terrae
Jishengella endophytica,Micromonospora endophytica
Jishengella unavailable,Micromonospora unavailable
Kaistella koreensis,Chryseobacterium koreense
Kaistella unavailable,Chryseobacterium unavailable
Kauffman arizonae,Salmonella enterica
Ketogulonigenium unavailable,Ketogulonicigenium unavailable
Kibdelosporangium albatum,Allokutzneria albata
Kibdelosporangium aridum,Kibdelosporangium aridum
Kineococcus endophytica,Kineococcus endophyticus
Kineococcus glutineturens,Kineococcus glutinatus
Kineococcus marinus,Pseudokineococcus marinus
Kingella indologenes,Suttonella indologenes
Kitasatoa diplospora,Streptomyces purpureus
Kitasatoa kauaiensis,Streptomyces purpureus
Kitasatoa nagasakiensis,Streptomyces purpureus
Kitasatoa purpurea,Streptomyces purpureus
Kitasatoa unavailable,Kitasatospora unavailable
Kitasatospora cochleata,Kitasatospora cinereorecta
Kitasatospora kazusanensis,Kitasatospora kazusensis
Kitasatospora setalba,Kitasatospora setae
Kitasatosporia cystarginea,Kitasatospora cystarginea
Kitasatosporia griseola,Kitasatospora griseola
Kitasatosporia phosalacinea,Kitasatospora phosalacinea
Kitasatosporia setae,Kitasatospora setae
Kitasatosporia unavailable,Kitasatospora unavailable
Klebsiella alba,Klebsiella quasipneumoniae
Klebsiella mobilis,Klebsiella aerogenes
Klebsiella ornithinolytica,Raoultella ornithinolytica
Klebsiella ozaenae,Klebsiella pneumoniae
Klebsiella planticola,Raoultella planticola
Klebsiella pneumoniae,Klebsiella pneumoniae
Klebsiella quasipneumoniae,Klebsiella quasipneumoniae
Klebsiella rhinoscleromatis,Klebsiella pneumoniae
Klebsiella singaporensis,Klebsiella variicola
Klebsiella terrigena,Raoultella terrigena
Klebsiella trevisanii,Raoultella planticola
Kluyvera cochleae,Kluyvera intermedia
Kocuria erythromyxa,Kocuria rosea
Kocuria halotolerans,Rothia halotolerans
Kocuria koreensis,Rothia koreensis
Kocuria kristinae,Rothia kristinae
Koreibacter algae,Paraoerskovia marina
Koreibacter unavailable,Paraoerskovia unavailable
Koserella trabulsii,Yokenella regensburgei
Koserella unavailable,Yokenella unavailable
Krasilnikovia cinnamonea,Krasilnikovia cinnamomea
Krokinobacter diaphorus,Dokdonia diaphoros
Krokinobacter eikastus,Dokdonia eikasta
Krokinobacter genikus,Dokdonia genika
Krokinobacter unavailable,Dokdonia unavailable
Ktedobacter racemifer,Ktedonobacter racemifer
